,payment_date,card_type,amount_spent
7252,2021-11-25 02:20:04,mastercard,2631
7253,2021-02-05 00:43:35,mastercard,6556
7254,2021-02-09 04:03:35,laser,6137
7255,2021-11-05 01:02:13,jcb,7932
7256,2021-02-16 21:41:02,maestro,4832
7257,2021-04-07 09:28:24,jcb,8539
7258,2021-01-15 02:15:26,jcb,2490
7259,2021-09-10 20:43:20,jcb,2096
7260,2021-10-16 11:28:39,jcb,3513
7261,2021-12-14 23:29:36,visa-electron,8855
7262,2021-07-16 20:36:38,maestro,4129
7263,2021-05-11 12:20:01,maestro,3296
7264,2021-05-20 20:45:52,jcb,1076
7265,2021-11-05 06:08:43,mastercard,8886
7266,2021-03-03 11:16:34,jcb,3546
7267,2021-08-13 07:34:28,diners-club-us-ca,4238
7268,2021-04-04 02:37:30,switch,4383
7269,2021-10-21 19:42:59,jcb,5565
7270,2021-04-30 16:29:20,solo,4163
7271,2021-09-04 00:44:37,jcb,7056
7272,2021-10-22 16:50:46,jcb,727
7273,2021-08-09 01:14:32,diners-club-carte-blanche,1405
7274,2021-06-01 05:46:05,jcb,3641
7275,2021-10-07 21:39:24,jcb,9917
7276,2021-11-08 23:24:50,laser,5403
7277,2021-06-18 01:48:17,mastercard,4231
7278,2021-02-28 11:21:30,laser,2705
7279,2021-02-03 02:56:52,jcb,2248
7280,2021-07-26 22:55:07,jcb,241
7281,2021-09-08 06:12:07,jcb,2997
7282,2021-01-04 20:05:51,maestro,8276
7283,2021-12-11 21:58:48,mastercard,4971
7284,2021-10-10 02:51:21,diners-club-enroute,2307
7285,2021-09-11 06:56:36,laser,4599
7286,2021-08-22 15:40:25,jcb,8111
7287,2021-12-28 09:23:34,jcb,8109
7288,2021-08-04 01:24:29,bankcard,6364
7289,2021-08-14 14:54:05,jcb,6993
7290,2021-10-31 15:56:00,jcb,8355
7291,2021-02-10 15:33:50,jcb,4503
7292,2021-03-15 00:01:17,americanexpress,6594
7293,2021-10-11 09:45:32,jcb,611
7294,2021-01-21 02:01:28,jcb,5011
7295,2021-04-16 08:55:09,diners-club-carte-blanche,2612
7296,2021-11-03 10:35:14,jcb,5950
7297,2021-07-10 08:25:17,switch,7503
7298,2021-03-24 22:57:31,jcb,9975
7299,2021-02-01 01:41:42,mastercard,1133
7300,2021-07-05 04:59:29,china-unionpay,4191
7301,2021-04-06 02:39:31,jcb,6588
7302,2021-04-05 11:32:22,instapayment,2004
7303,2021-12-12 07:28:03,jcb,9933
7304,2021-10-11 18:14:09,jcb,9786
7305,2021-10-17 02:50:32,americanexpress,1947
7306,2021-03-25 21:17:25,jcb,1903
7307,2021-05-13 05:35:57,jcb,2428
7308,2021-06-05 04:47:34,switch,8953
7309,2021-07-05 22:11:26,jcb,2807
7310,2021-10-03 14:36:20,bankcard,2226
7311,2021-11-06 02:55:52,maestro,9036
7312,2021-04-20 04:28:55,diners-club-international,2859
7313,2021-11-06 05:55:46,diners-club-carte-blanche,5692
7314,2021-01-23 07:53:48,jcb,8015
7315,2021-01-27 23:22:54,china-unionpay,4830
7316,2021-11-27 01:53:26,visa-electron,927
7317,2021-08-28 09:46:24,china-unionpay,4175
7318,2021-04-21 00:31:20,diners-club-enroute,1931
7319,2021-02-26 09:56:05,visa-electron,7360
7320,2021-05-11 10:57:07,diners-club-enroute,7416
7321,2021-08-31 15:59:29,jcb,2537
7322,2021-05-05 23:13:32,bankcard,1209
7323,2021-08-01 16:59:05,visa-electron,9334
7324,2021-06-10 20:20:11,laser,8053
7325,2021-08-11 22:49:45,jcb,2603
7326,2021-08-17 13:35:58,jcb,7059
7327,2021-05-27 06:43:10,jcb,1403
7328,2021-06-14 17:51:49,mastercard,8508
7329,2021-07-14 01:50:52,maestro,6197
7330,2021-08-06 12:37:06,jcb,4555
7331,2021-05-25 12:15:46,bankcard,6169
7332,2021-09-13 01:06:08,jcb,6942
7333,2021-08-15 12:53:34,jcb,4407
7334,2021-06-24 12:17:24,bankcard,7514
7335,2021-08-08 12:51:42,jcb,3694
7336,2021-08-27 04:31:51,solo,6648
7337,2021-02-04 10:19:17,jcb,1358
7338,2021-07-27 11:04:09,visa,5384
7339,2021-05-22 18:22:58,americanexpress,1797
7340,2021-04-01 10:23:44,laser,9623
7341,2021-05-12 03:57:19,mastercard,9120
7342,2021-09-09 00:29:28,jcb,8952
7343,2021-04-28 17:47:22,visa,4668
7344,2021-06-29 21:25:19,visa-electron,1744
7345,2021-03-29 12:14:58,jcb,7616
7346,2021-01-12 02:28:55,jcb,659
7347,2021-05-05 11:34:59,americanexpress,9956
7348,2021-11-02 19:48:36,jcb,4175
7349,2021-08-20 06:17:12,mastercard,3712
7350,2021-12-26 03:42:08,mastercard,3881
7351,2021-08-21 05:14:19,jcb,8414
7352,2021-04-06 14:20:30,bankcard,6437
7353,2021-05-10 07:53:24,bankcard,6088
7354,2021-04-18 06:30:08,jcb,4738
7355,2021-07-31 10:53:28,bankcard,7142
7356,2021-05-23 01:13:10,visa,8870
7357,2021-08-10 09:01:13,jcb,2528
7358,2021-12-24 06:12:53,jcb,3347
7359,2021-11-10 02:38:26,maestro,395
7360,2021-07-09 05:09:06,jcb,7503
7361,2021-06-13 17:58:47,diners-club-enroute,7623
7362,2021-02-07 21:02:16,jcb,2742
7363,2021-04-29 02:38:00,switch,633
7364,2021-12-18 21:44:05,mastercard,2654
7365,2021-12-16 01:59:11,americanexpress,2629
7366,2021-03-09 19:38:18,jcb,9569
7367,2021-03-28 09:56:43,diners-club-carte-blanche,5098
7368,2021-08-24 17:06:19,mastercard,8906
7369,2021-06-10 04:32:01,mastercard,6649
7370,2021-12-21 08:01:06,switch,6542
7371,2021-01-08 09:21:28,americanexpress,2600
7372,2021-08-01 07:35:26,mastercard,2051
7373,2021-09-23 18:32:05,diners-club-carte-blanche,3386
7374,2021-01-21 20:01:00,mastercard,7110
7375,2021-02-23 21:19:53,jcb,9851
7376,2021-04-20 07:04:50,jcb,8820
7377,2021-04-26 02:50:38,diners-club-international,8967
7378,2021-06-26 16:33:53,jcb,4082
7379,2021-02-19 07:56:50,jcb,9160
7380,2021-11-12 05:12:06,mastercard,7945
7381,2021-12-09 02:55:15,diners-club-enroute,6780
7382,2021-03-02 04:36:56,jcb,1856
7383,2021-01-19 09:19:23,china-unionpay,3530
7384,2021-12-15 01:04:41,jcb,5965
7385,2021-11-09 06:18:23,diners-club-enroute,7169
7386,2021-02-25 13:44:32,mastercard,2183
7387,2021-08-02 18:38:50,americanexpress,2336
7388,2021-09-12 04:59:02,jcb,3065
7389,2021-04-20 12:56:30,laser,5000
7390,2021-12-11 18:25:11,jcb,905
7391,2021-01-27 04:53:33,china-unionpay,4275
7392,2021-11-22 05:18:05,jcb,7629
7393,2021-11-23 17:22:30,jcb,6921
7394,2021-11-29 14:32:30,instapayment,5448
7395,2021-01-05 23:18:03,jcb,7033
7396,2021-10-01 02:14:04,visa-electron,7889
7397,2021-06-21 06:08:41,switch,4673
7398,2021-03-26 22:08:36,switch,8020
7399,2021-01-30 14:47:10,visa-electron,2043
7400,2021-12-02 11:01:49,solo,6126
7401,2021-01-26 09:39:17,jcb,3413
7402,2021-07-02 08:30:49,switch,5294
7403,2021-11-10 22:50:12,jcb,1163
7404,2021-04-18 20:36:44,jcb,8110
7405,2021-02-14 17:01:11,maestro,1806
7406,2021-01-24 23:45:57,maestro,8770
7407,2021-01-24 09:13:32,switch,868
7408,2021-02-19 16:17:07,mastercard,4484
7409,2021-12-13 14:03:00,jcb,1471
7410,2021-04-20 06:05:42,jcb,9013
7411,2021-03-23 15:55:58,visa-electron,2027
7412,2021-09-21 13:45:58,jcb,4443
7413,2021-09-12 03:15:48,jcb,5026
7414,2021-03-23 14:20:38,jcb,2436
7415,2021-06-22 14:28:22,jcb,3263
7416,2021-03-25 01:52:56,maestro,6654
7417,2021-06-02 11:50:16,jcb,4734
7418,2021-01-08 09:46:31,mastercard,7151
7419,2021-09-06 13:04:25,jcb,5900
7420,2021-07-18 07:26:49,jcb,6720
7421,2021-02-26 11:38:48,americanexpress,1693
7422,2021-02-04 06:39:48,maestro,120
7423,2021-10-13 18:51:58,jcb,3931
7424,2021-09-19 22:54:43,switch,7783
7425,2021-03-26 22:08:24,bankcard,6981
7426,2021-11-12 09:15:36,mastercard,1565
7427,2021-08-09 11:34:33,china-unionpay,4225
7428,2021-12-27 22:52:17,jcb,1443
7429,2021-04-30 20:07:47,jcb,8772
7430,2021-10-23 20:52:34,maestro,4943
7431,2021-01-09 18:37:11,laser,3015
7432,2021-03-30 16:15:48,jcb,1009
7433,2021-11-23 17:03:42,jcb,6895
7434,2021-09-13 15:07:05,americanexpress,7789
7435,2021-06-04 07:28:48,diners-club-carte-blanche,5080
7436,2021-12-01 13:42:23,mastercard,450
7437,2021-02-18 09:40:02,laser,8219
7438,2021-05-21 10:20:25,jcb,9110
7439,2021-06-04 02:07:35,china-unionpay,4682
7440,2021-02-26 12:58:36,diners-club-carte-blanche,6321
7441,2021-05-16 05:48:48,visa-electron,9779
7442,2021-10-06 17:13:58,instapayment,3302
7443,2021-09-03 19:53:42,jcb,6004
7444,2021-07-24 18:31:01,maestro,734
7445,2021-05-18 11:05:42,china-unionpay,3255
7446,2021-01-25 03:12:03,jcb,5469
7447,2021-01-07 23:40:40,jcb,6312
7448,2021-09-11 00:13:32,jcb,8792
7449,2021-06-25 04:49:54,jcb,4362
7450,2021-01-19 01:40:37,switch,511
7451,2021-05-20 08:54:29,instapayment,7246
7452,2021-09-14 13:45:09,jcb,4958
7453,2021-01-11 03:17:53,mastercard,6960
7454,2021-08-02 21:57:28,jcb,6227
7455,2021-07-20 20:56:44,jcb,3587
7456,2021-08-07 07:47:00,jcb,6305
7457,2021-01-22 06:25:07,switch,3149
7458,2021-03-16 05:05:02,jcb,7890
7459,2021-05-19 14:12:12,visa-electron,2709
7460,2021-06-29 17:04:31,jcb,7994
7461,2021-05-06 15:41:16,diners-club-enroute,3150
7462,2021-11-24 21:27:03,maestro,6247
7463,2021-12-27 14:25:24,diners-club-us-ca,3485
7464,2021-11-05 00:33:22,diners-club-carte-blanche,6900
7465,2021-06-03 13:00:23,visa-electron,5174
7466,2021-12-28 16:20:34,americanexpress,3868
7467,2021-08-13 00:49:02,laser,5562
7468,2021-06-06 04:04:41,diners-club-international,1313
7469,2021-06-09 19:46:48,jcb,3870
7470,2021-10-19 13:02:46,jcb,6592
7471,2021-10-13 11:34:11,visa-electron,1288
7472,2021-12-08 19:09:04,visa-electron,3477
7473,2021-02-28 07:24:43,americanexpress,2901
7474,2021-11-29 05:37:30,maestro,928
7475,2021-06-05 01:22:35,mastercard,2817
7476,2021-07-13 12:18:26,visa,6331
7477,2021-06-12 18:37:25,jcb,9043
7478,2021-06-11 02:15:01,jcb,3272
7479,2021-01-02 04:35:50,americanexpress,2864
7480,2021-04-16 17:01:47,jcb,610
7481,2021-04-06 02:08:39,visa-electron,9896
7482,2021-06-15 04:33:37,jcb,3602
7483,2021-09-01 07:22:56,maestro,2465
7484,2021-09-27 06:30:59,maestro,576
7485,2021-01-15 13:07:48,mastercard,7169
7486,2021-07-31 07:42:59,diners-club-carte-blanche,4564
7487,2021-11-12 17:44:22,jcb,6100
7488,2021-07-13 11:15:23,china-unionpay,1846
7489,2021-04-01 08:05:56,jcb,334
7490,2021-01-10 05:10:22,visa-electron,1019
7491,2021-06-06 16:41:43,laser,6863
7492,2021-01-28 09:45:02,jcb,2279
7493,2021-09-09 07:36:27,jcb,6187
7494,2021-04-19 09:31:25,jcb,774
7495,2021-04-10 10:31:21,visa-electron,6656
7496,2021-07-12 10:26:38,visa-electron,2679
7497,2021-07-22 05:51:15,maestro,9178
7498,2021-11-08 01:43:59,jcb,2734
7499,2021-08-16 05:57:19,jcb,4888
7500,2021-08-27 12:06:44,diners-club-enroute,6977
7501,2021-11-16 01:43:20,jcb,2308
7502,2021-02-27 07:23:38,jcb,2745
7503,2021-11-17 15:04:14,mastercard,8944
7504,2021-07-25 19:15:38,diners-club-us-ca,4288
7505,2021-11-02 21:56:39,jcb,6114
7506,2021-11-04 17:16:55,bankcard,6331
7507,2021-04-21 17:31:40,jcb,9956
7508,2021-05-22 12:27:33,jcb,1874
7509,2021-06-19 18:06:21,jcb,8280
7510,2021-05-25 00:33:23,bankcard,9519
7511,2021-11-17 08:10:46,jcb,1319
7512,2021-09-04 17:37:09,maestro,4033
7513,2021-05-01 23:29:18,switch,9684
7514,2021-07-09 09:58:41,jcb,556
7515,2021-11-07 00:16:34,americanexpress,7649
7516,2021-09-09 12:41:33,jcb,6499
7517,2021-02-26 01:41:10,americanexpress,3407
7518,2021-11-06 00:48:46,bankcard,3155
7519,2021-07-14 20:04:24,jcb,5067
7520,2021-08-30 18:03:18,jcb,879
7521,2021-12-27 04:58:43,visa-electron,5044
7522,2021-07-04 06:52:31,jcb,4274
7523,2021-11-30 14:33:14,diners-club-international,8003
7524,2021-09-03 10:10:12,china-unionpay,1486
7525,2021-04-12 19:46:27,diners-club-carte-blanche,5810
7526,2021-08-17 17:54:05,visa-electron,3995
7527,2021-12-03 17:51:28,bankcard,4965
7528,2021-03-25 18:33:04,jcb,3228
7529,2021-05-29 06:20:41,bankcard,1055
7530,2021-01-25 23:26:37,jcb,879
7531,2021-07-13 23:09:02,jcb,1081
7532,2021-05-24 15:44:00,jcb,4811
7533,2021-06-28 08:52:45,visa,8497
7534,2021-11-29 12:18:37,switch,1699
7535,2021-12-08 14:02:21,jcb,4257
7536,2021-11-25 03:27:14,jcb,4979
7537,2021-10-25 05:11:56,china-unionpay,8286
7538,2021-06-22 15:01:00,jcb,7314
7539,2021-03-25 05:41:34,bankcard,3495
7540,2021-11-01 17:08:47,mastercard,578
7541,2021-04-12 18:02:54,jcb,9989
7542,2021-09-14 17:17:08,jcb,5236
7543,2021-07-27 15:01:18,jcb,6087
7544,2021-07-31 01:24:27,china-unionpay,5252
7545,2021-09-21 10:05:41,jcb,9824
7546,2021-09-22 03:59:16,jcb,766
7547,2021-07-29 13:42:56,visa-electron,9940
7548,2021-08-01 09:38:51,jcb,5075
7549,2021-09-26 20:06:05,jcb,1088
7550,2021-05-03 01:09:22,jcb,9973
7551,2021-04-16 16:11:29,china-unionpay,3395
7552,2021-12-03 19:51:38,china-unionpay,7457
7553,2021-12-08 14:52:05,jcb,7574
7554,2021-01-24 22:09:29,solo,4313
7555,2021-05-21 16:38:07,maestro,5390
7556,2021-06-18 00:22:30,americanexpress,4707
7557,2021-01-14 20:29:52,mastercard,6070
7558,2021-03-01 13:20:20,jcb,7874
7559,2021-05-05 16:31:55,jcb,9663
7560,2021-01-13 19:48:25,jcb,6710
7561,2021-03-06 01:52:41,switch,1934
7562,2021-11-20 16:19:31,instapayment,4981
7563,2021-11-03 01:57:29,visa-electron,6304
7564,2021-02-05 17:35:55,maestro,5202
7565,2021-12-10 06:17:20,diners-club-carte-blanche,8593
7566,2021-06-15 23:23:08,switch,9472
7567,2021-10-28 17:31:31,jcb,8613
7568,2021-03-15 15:56:53,china-unionpay,6805
7569,2021-11-15 14:57:19,switch,3248
7570,2021-04-18 03:29:12,jcb,546
7571,2021-10-15 04:56:11,diners-club-enroute,554
7572,2021-06-11 15:46:24,jcb,1220
7573,2021-02-27 00:34:25,jcb,8106
7574,2021-03-29 22:01:55,china-unionpay,9930
7575,2021-02-02 09:33:22,jcb,6519
7576,2021-03-16 17:29:34,americanexpress,4273
7577,2021-06-12 17:32:33,visa-electron,3677
7578,2021-03-16 16:53:20,jcb,5013
7579,2021-01-25 14:49:11,switch,7431
7580,2021-04-20 12:04:59,maestro,8324
7581,2021-02-26 13:54:41,china-unionpay,9070
7582,2021-05-27 14:29:00,bankcard,8987
7583,2021-08-19 15:35:56,jcb,7813
7584,2021-07-31 20:58:48,switch,4135
7585,2021-03-24 03:22:48,jcb,1886
7586,2021-08-15 10:35:41,visa-electron,4122
7587,2021-05-13 23:10:39,jcb,2877
7588,2021-03-31 11:20:22,americanexpress,7947
7589,2021-04-28 13:15:32,laser,5776
7590,2021-10-27 14:55:03,jcb,1295
7591,2021-01-22 10:20:58,jcb,9922
7592,2021-12-18 02:37:32,americanexpress,2003
7593,2021-10-04 13:03:48,jcb,5046
7594,2021-01-24 10:45:29,diners-club-carte-blanche,5153
7595,2021-03-09 07:01:24,mastercard,4432
7596,2021-11-30 01:59:10,diners-club-carte-blanche,7383
7597,2021-04-13 21:04:32,jcb,6115
7598,2021-08-25 10:15:25,visa-electron,7370
7599,2021-06-27 21:36:25,jcb,9892
7600,2021-09-18 00:09:08,jcb,8801
7601,2021-04-28 03:59:47,diners-club-enroute,9258
7602,2021-01-13 10:34:30,jcb,7684
7603,2021-07-26 11:16:24,maestro,1774
7604,2021-06-01 00:21:37,jcb,4376
7605,2021-03-13 17:23:11,jcb,6241
7606,2021-09-15 17:16:29,maestro,3916
7607,2021-04-30 06:39:06,diners-club-carte-blanche,9318
7608,2021-04-11 00:45:53,americanexpress,3456
7609,2021-09-29 06:45:12,visa-electron,3991
7610,2021-01-03 19:42:56,jcb,2526
7611,2021-11-13 18:13:48,jcb,3372
7612,2021-02-01 04:21:07,mastercard,4773
7613,2021-05-03 14:02:53,mastercard,865
7614,2021-08-24 17:22:33,americanexpress,6645
7615,2021-08-31 16:17:31,switch,3917
7616,2021-08-29 11:28:55,jcb,6721
7617,2021-02-28 03:03:31,switch,6823
7618,2021-06-20 12:31:39,diners-club-carte-blanche,4505
7619,2021-02-08 23:30:16,jcb,8465
7620,2021-12-15 05:02:16,jcb,7947
7621,2021-04-10 02:15:08,laser,1709
7622,2021-12-13 07:54:32,maestro,6202
7623,2021-03-13 15:57:30,jcb,2520
7624,2021-06-08 07:40:47,jcb,199
7625,2021-07-11 00:47:58,maestro,2665
7626,2021-05-16 10:56:19,mastercard,218
7627,2021-07-08 05:51:45,maestro,3849
7628,2021-12-15 22:22:19,diners-club-us-ca,8352
7629,2021-11-25 15:13:38,mastercard,6064
7630,2021-06-21 23:23:27,mastercard,940
7631,2021-03-10 15:27:02,switch,1462
7632,2021-02-03 20:09:16,jcb,5678
7633,2021-06-12 23:24:24,bankcard,5758
7634,2021-07-29 18:46:06,jcb,909
7635,2021-07-31 23:44:56,jcb,380
7636,2021-09-26 10:00:55,americanexpress,4282
7637,2021-06-12 07:13:31,mastercard,5134
7638,2021-11-17 20:44:18,jcb,8429
7639,2021-10-04 13:25:01,maestro,5635
7640,2021-02-08 07:28:43,americanexpress,941
7641,2021-03-29 12:07:05,visa,582
7642,2021-03-31 12:23:34,jcb,5642
7643,2021-09-29 02:38:53,mastercard,2761
7644,2021-03-26 13:43:54,laser,8378
7645,2021-06-27 12:52:11,switch,674
7646,2021-09-19 18:52:38,jcb,4430
7647,2021-06-26 14:48:27,americanexpress,5595
7648,2021-08-18 11:51:59,switch,3774
7649,2021-09-03 07:07:17,americanexpress,8861
7650,2021-04-19 08:55:49,maestro,4407
7651,2021-11-29 05:25:05,jcb,2519
7652,2021-07-23 11:53:06,instapayment,2083
7653,2021-08-16 15:00:51,jcb,563
7654,2021-10-28 03:52:14,jcb,472
7655,2021-02-26 05:41:25,jcb,4175
7656,2021-05-12 05:08:42,jcb,9924
7657,2021-11-01 21:30:07,jcb,4782
7658,2021-08-14 03:39:03,jcb,1222
7659,2021-09-27 02:34:18,jcb,6146
7660,2021-04-21 21:02:33,jcb,485
7661,2021-09-22 19:04:20,jcb,1979
7662,2021-08-05 07:55:07,jcb,714
7663,2021-02-21 05:20:46,switch,6439
7664,2021-09-17 06:56:46,mastercard,3174
7665,2021-09-20 08:42:11,mastercard,4963
7666,2021-07-23 14:56:02,jcb,152
7667,2021-09-24 20:21:07,jcb,7087
7668,2021-08-15 20:55:56,jcb,7619
7669,2021-12-07 06:39:45,visa-electron,8683
7670,2021-06-15 02:45:52,jcb,9899
7671,2021-06-21 05:19:57,maestro,4724
7672,2021-12-23 21:15:47,diners-club-enroute,1403
7673,2021-04-18 00:10:52,visa-electron,4827
7674,2021-03-29 13:28:07,jcb,2337
7675,2021-10-25 21:39:00,maestro,4704
7676,2021-08-31 23:15:32,visa,5737
7677,2021-08-06 19:30:51,americanexpress,4275
7678,2021-07-23 03:48:03,jcb,5887
7679,2021-10-01 23:23:49,diners-club-carte-blanche,954
7680,2021-10-18 15:34:24,visa,8730
7681,2021-11-22 00:02:23,mastercard,3101
7682,2021-03-29 07:00:40,americanexpress,3687
7683,2021-10-12 23:30:50,diners-club-carte-blanche,5407
7684,2021-12-11 06:32:52,bankcard,8291
7685,2021-11-06 10:25:32,jcb,3583
7686,2021-10-01 05:12:14,diners-club-enroute,6401
7687,2021-01-07 14:54:54,visa-electron,6817
7688,2021-07-01 23:10:52,jcb,4466
7689,2021-01-20 08:14:43,jcb,1776
7690,2021-10-09 18:56:04,jcb,3139
7691,2021-03-02 12:23:48,visa-electron,361
7692,2021-01-08 07:58:13,jcb,3306
7693,2021-02-05 16:20:09,jcb,4450
7694,2021-09-22 03:52:15,maestro,9366
7695,2021-05-08 15:52:56,jcb,4854
7696,2021-11-16 02:14:20,visa-electron,3632
7697,2021-07-04 09:51:22,jcb,1763
7698,2021-01-25 00:38:45,bankcard,3681
7699,2021-04-05 20:17:30,laser,5882
7700,2021-07-06 19:46:39,mastercard,272
7701,2021-11-21 07:17:38,instapayment,2956
7702,2021-11-26 10:01:41,maestro,1480
7703,2021-07-20 00:34:55,diners-club-carte-blanche,9711
7704,2021-09-02 07:38:00,mastercard,6162
7705,2021-04-15 20:05:03,jcb,4690
7706,2021-01-16 06:30:01,laser,7784
7707,2021-09-01 18:48:42,laser,712
7708,2021-03-02 06:14:43,mastercard,510
7709,2021-10-04 02:47:50,jcb,289
7710,2021-03-10 04:41:11,switch,4767
7711,2021-05-01 13:54:01,instapayment,3664
7712,2021-04-30 04:34:58,jcb,9038
7713,2021-03-30 02:30:34,laser,8005
7714,2021-10-30 17:36:02,solo,4496
7715,2021-12-28 02:16:53,jcb,9644
7716,2021-08-30 14:19:36,mastercard,3780
7717,2021-06-11 17:40:08,laser,8465
7718,2021-06-09 07:31:24,jcb,153
7719,2021-12-16 19:30:25,visa,3081
7720,2021-03-11 09:15:27,jcb,1488
7721,2021-08-08 22:14:50,jcb,8866
7722,2021-09-30 21:31:46,jcb,6912
7723,2021-03-16 16:09:22,jcb,6085
7724,2021-08-21 14:02:20,jcb,7312
7725,2021-06-19 22:09:36,maestro,7135
7726,2021-11-13 02:08:46,diners-club-enroute,6906
7727,2021-01-08 09:33:15,americanexpress,1187
7728,2021-09-15 07:16:06,jcb,1790
7729,2021-05-17 06:21:43,jcb,1040
7730,2021-09-24 17:03:03,jcb,4116
7731,2021-06-29 05:30:51,diners-club-carte-blanche,515
7732,2021-09-14 12:31:44,solo,3320
7733,2021-06-29 09:39:30,americanexpress,6050
7734,2021-06-06 02:09:36,maestro,6572
7735,2021-01-18 08:11:16,mastercard,1133
7736,2021-10-24 08:36:00,mastercard,709
7737,2021-09-06 11:08:32,china-unionpay,8999
7738,2021-03-16 07:22:54,switch,1230
7739,2021-05-07 07:15:15,mastercard,9814
7740,2021-11-30 19:45:54,jcb,9053
7741,2021-01-24 02:57:16,diners-club-carte-blanche,6989
7742,2021-06-12 18:24:05,mastercard,9427
7743,2021-02-10 20:40:19,americanexpress,5019
7744,2021-12-16 22:52:57,diners-club-enroute,2473
7745,2021-09-19 06:45:09,jcb,7261
7746,2021-11-16 23:29:12,maestro,2355
7747,2021-06-04 12:03:49,bankcard,9242
7748,2021-06-05 06:53:26,jcb,1583
7749,2021-09-29 20:42:13,jcb,4449
7750,2021-11-19 05:03:21,americanexpress,4408
7751,2021-09-28 09:27:29,diners-club-enroute,4757
7752,2021-06-13 22:12:29,jcb,6752
7753,2021-03-12 10:34:09,bankcard,4881
7754,2021-01-15 13:30:08,diners-club-enroute,9162
7755,2021-04-18 06:24:27,instapayment,4276
7756,2021-03-09 23:15:33,jcb,9731
7757,2021-07-26 17:16:32,diners-club-carte-blanche,1739
7758,2021-04-08 19:27:21,jcb,8960
7759,2021-04-10 11:24:52,visa-electron,7295
7760,2021-04-01 21:01:56,jcb,6861
7761,2021-10-31 21:42:33,mastercard,5857
7762,2021-10-04 03:31:30,jcb,100
7763,2021-11-12 08:47:35,diners-club-enroute,9150
7764,2021-11-12 04:36:55,instapayment,1416
7765,2021-09-01 12:39:42,bankcard,3436
7766,2021-01-23 01:11:24,maestro,1782
7767,2021-01-18 12:20:34,diners-club-enroute,5711
7768,2021-09-07 20:51:44,bankcard,112
7769,2021-04-30 10:50:55,jcb,8426
7770,2021-03-16 02:41:20,americanexpress,2373
7771,2021-09-05 01:14:51,visa-electron,1476
7772,2021-06-12 00:46:05,jcb,1548
7773,2021-02-23 02:47:30,visa-electron,9123
7774,2021-08-22 13:00:47,jcb,9496
7775,2021-11-25 18:45:38,maestro,2987
7776,2021-03-05 09:44:16,switch,7104
7777,2021-04-08 04:34:09,bankcard,8722
7778,2021-04-19 11:22:49,jcb,1792
7779,2021-01-07 16:02:53,bankcard,4928
7780,2021-07-09 14:38:20,maestro,9827
7781,2021-03-29 22:44:58,jcb,4718
7782,2021-08-08 20:06:28,mastercard,6678
7783,2021-09-25 20:06:22,bankcard,582
7784,2021-09-12 01:41:56,visa,7562
7785,2021-01-09 08:19:33,jcb,6116
7786,2021-06-28 01:25:50,diners-club-us-ca,7455
7787,2021-09-12 06:53:49,jcb,3255
7788,2021-10-15 08:54:51,maestro,1462
7789,2021-08-28 01:37:04,switch,1974
7790,2021-04-23 17:54:13,mastercard,8816
7791,2021-02-12 18:52:03,diners-club-us-ca,6359
7792,2021-06-13 06:16:16,instapayment,901
7793,2021-01-31 03:05:12,solo,4785
7794,2021-08-28 20:55:55,mastercard,2517
7795,2021-05-21 21:28:02,jcb,4373
7796,2021-04-12 01:47:47,jcb,7713
7797,2021-02-02 03:04:58,jcb,854
7798,2021-10-12 11:18:07,diners-club-enroute,600
7799,2021-04-08 22:29:17,visa-electron,7181
7800,2021-09-26 04:40:49,mastercard,4134
7801,2021-10-19 15:37:51,americanexpress,6019
7802,2021-09-30 01:40:02,americanexpress,9271
7803,2021-03-26 05:40:35,switch,7187
7804,2021-11-05 21:52:55,mastercard,8953
7805,2021-08-25 14:45:09,jcb,4133
7806,2021-06-29 02:37:01,visa-electron,4687
7807,2021-10-02 14:56:09,jcb,6423
7808,2021-01-15 08:12:19,jcb,9641
7809,2021-11-11 22:34:29,visa,7138
7810,2021-02-19 15:30:05,laser,9546
7811,2021-09-20 06:27:36,bankcard,4947
7812,2021-02-25 03:20:19,switch,4945
7813,2021-01-07 00:51:01,visa-electron,8410
7814,2021-08-26 04:21:47,visa,1766
7815,2021-01-13 11:34:57,bankcard,513
7816,2021-12-13 08:10:03,visa-electron,8991
7817,2021-01-06 00:23:37,jcb,8567
7818,2021-09-22 14:04:28,mastercard,9078
7819,2021-09-21 21:09:10,jcb,1152
7820,2021-10-11 07:20:20,jcb,1322
7821,2021-04-23 20:50:30,maestro,756
7822,2021-03-02 12:44:15,jcb,5397
7823,2021-07-01 20:17:38,jcb,4016
7824,2021-08-21 02:21:10,jcb,8082
7825,2021-05-22 23:15:49,jcb,5874
7826,2021-06-28 22:34:47,mastercard,415
7827,2021-03-21 03:34:50,jcb,3507
7828,2021-01-15 04:59:12,mastercard,3162
