nation_or_region_name,type,sequence_num,longitude,latitude,part
Scotland,nation,763,-3.188733,58.660845,115
Scotland,nation,764,-3.161266,58.638001,115
Scotland,nation,765,-3.024957,58.644285,115
Scotland,nation,766,-3.042986,58.596514,115
Scotland,nation,767,-3.072197,58.592043,115
Scotland,nation,768,-3.066156,58.564304,115
Scotland,nation,769,-3.129355,58.520128,115
Scotland,nation,770,-3.119251,58.480164,115
Scotland,nation,771,-3.047021,58.472387,115
Scotland,nation,772,-3.107921,58.371006,115
Scotland,nation,773,-3.22006,58.305491,115
Scotland,nation,774,-3.291051,58.297803,115
Scotland,nation,775,-3.380666,58.269989,115
Scotland,nation,776,-3.508539,58.17171,115
Scotland,nation,777,-3.743855,58.068026,115
Scotland,nation,778,-3.803512,58.05579,115
Scotland,nation,779,-3.832923,58.037567,115
Scotland,nation,780,-3.842651,58.003566,115
Scotland,nation,781,-3.981471,57.969228,115
Scotland,nation,782,-4.0124,57.878149,115
Scotland,nation,783,-4.007922,57.864727,115
Scotland,nation,784,-4.111764,57.848161,115
Scotland,nation,785,-4.212402,57.872974,115
Scotland,nation,786,-4.283054,57.859551,115
Scotland,nation,787,-4.337029,57.880009,115
Scotland,nation,788,-4.290449,57.857744,115
Scotland,nation,789,-4.18912,57.863214,115
Scotland,nation,790,-4.153391,57.83529,115
Scotland,nation,791,-4.136706,57.845189,115
Scotland,nation,792,-4.049688,57.827996,115
Scotland,nation,793,-4.030563,57.833789,115
Scotland,nation,794,-4.046942,57.826783,115
Scotland,nation,795,-3.941266,57.856183,115
Scotland,nation,796,-3.896939,57.831806,115
Scotland,nation,797,-3.86021,57.827817,115
Scotland,nation,798,-3.829952,57.835902,115
Scotland,nation,799,-3.813333,57.860286,115
Scotland,nation,800,-3.771488,57.866963,115
Scotland,nation,801,-3.973735,57.694704,115
Scotland,nation,802,-4.035304,57.693268,115
Scotland,nation,803,-4.042095,57.717393,115
Scotland,nation,804,-4.046446,57.709906,115
Scotland,nation,805,-4.079167,57.719291,115
Scotland,nation,806,-4.167787,57.685143,115
Scotland,nation,807,-4.205243,57.691776,115
Scotland,nation,808,-4.273802,57.678967,115
Scotland,nation,809,-4.288557,57.658945,115
Scotland,nation,810,-4.333333,57.650499,115
Scotland,nation,811,-4.38395,57.609385,115
Scotland,nation,812,-4.386543,57.603882,115
Scotland,nation,813,-4.215246,57.674896,115
Scotland,nation,814,-4.156109,57.677446,115
Scotland,nation,815,-4.116228,57.662217,115
Scotland,nation,816,-4.036904,57.684348,115
Scotland,nation,817,-3.993218,57.677346,115
Scotland,nation,818,-4.100646,57.607413,115
Scotland,nation,819,-4.112148,57.590381,115
Scotland,nation,820,-4.090178,57.574031,115
Scotland,nation,821,-4.132941,57.578334,115
Scotland,nation,822,-4.166796,57.566931,115
Scotland,nation,823,-4.234102,57.500509,115
Scotland,nation,824,-4.395713,57.499358,115
Scotland,nation,825,-4.305467,57.496383,115
Scotland,nation,826,-4.372838,57.485642,115
Scotland,nation,827,-4.32552,57.49247,115
Scotland,nation,828,-4.349444,57.486879,115
Scotland,nation,829,-4.282222,57.484252,115
Scotland,nation,830,-4.22074,57.499536,115
Scotland,nation,831,-4.177553,57.491542,115
Scotland,nation,832,-4.147912,57.5186,115
Scotland,nation,833,-4.049773,57.557486,115
Scotland,nation,834,-4.077401,57.582853,115
Scotland,nation,835,-4.028135,57.603728,115
Scotland,nation,836,-3.93192,57.586797,115
Scotland,nation,837,-3.870164,57.59062,115
Scotland,nation,838,-3.764826,57.641724,115
Scotland,nation,839,-3.71124,57.650088,115
Scotland,nation,840,-3.761464,57.643333,115
Scotland,nation,841,-3.721317,57.655046,115
Scotland,nation,842,-3.634506,57.669386,115
Scotland,nation,843,-3.531277,57.664771,115
Scotland,nation,844,-3.497175,57.68246,115
Scotland,nation,845,-3.498616,57.704896,115
Scotland,nation,846,-3.347744,57.726708,115
Scotland,nation,847,-3.277938,57.725318,115
Scotland,nation,848,-3.175743,57.688745,115
Scotland,nation,849,-3.028355,57.664695,115
Scotland,nation,850,-2.920403,57.698735,115
Scotland,nation,851,-2.848538,57.707499,115
Scotland,nation,852,-2.830022,57.693748,115
Scotland,nation,853,-2.791949,57.701092,115
Scotland,nation,854,-2.741455,57.683095,115
Scotland,nation,855,-2.714313,57.692688,115
Scotland,nation,856,-2.574099,57.683689,115
Scotland,nation,857,-2.511254,57.666161,115
Scotland,nation,858,-2.494331,57.674549,115
Scotland,nation,859,-2.346843,57.670498,115
Scotland,nation,860,-2.296984,57.696838,115
Scotland,nation,861,-2.270817,57.681803,115
Scotland,nation,862,-2.192462,57.67179,115
Scotland,nation,863,-2.118104,57.701466,115
Scotland,nation,864,-2.003788,57.698998,115
Scotland,nation,865,-1.986394,57.679519,115
Scotland,nation,866,-1.940787,57.685419,115
Scotland,nation,867,-1.878289,57.63383,115
Scotland,nation,868,-1.818574,57.61431,115
Scotland,nation,869,-1.804714,57.529226,115
Scotland,nation,870,-1.764389,57.502848,115
Scotland,nation,0,-1.660784,60.324319,116
Scotland,nation,1,-1.704354,60.31534,116
Scotland,nation,2,-1.699598,60.326759,116
Scotland,nation,3,-1.717607,60.319189,116
Scotland,nation,4,-1.738827,60.336911,116
Scotland,nation,5,-1.700184,60.344808,116
Scotland,nation,6,-1.685734,60.331593,116
Scotland,nation,7,-1.669275,60.343208,116
Scotland,nation,8,-1.660784,60.324319,116
Scotland,nation,0,-1.607097,59.553366,117
Scotland,nation,1,-1.608835,59.523239,117
Scotland,nation,2,-1.626116,59.526687,117
Scotland,nation,3,-1.637658,59.511499,117
Scotland,nation,4,-1.658186,59.522622,117
Scotland,nation,5,-1.639908,59.552108,117
Scotland,nation,6,-1.607097,59.553366,117
Scotland,nation,0,-1.56307,60.194604,118
Scotland,nation,1,-1.587889,60.190746,118
Scotland,nation,2,-1.605921,60.201275,118
Scotland,nation,3,-1.582542,60.20994,118
Scotland,nation,4,-1.56307,60.194604,118
Scotland,nation,0,-1.437821,60.327087,119
Scotland,nation,1,-1.473037,60.310939,119
Scotland,nation,2,-1.466114,60.326831,119
Scotland,nation,3,-1.490902,60.327045,119
Scotland,nation,4,-1.474303,60.341414,119
Scotland,nation,5,-1.473874,60.330918,119
Scotland,nation,6,-1.437821,60.327087,119
Scotland,nation,0,-1.379957,60.341007,120
Scotland,nation,1,-1.389716,60.321905,120
Scotland,nation,2,-1.406289,60.326483,120
Scotland,nation,3,-1.379957,60.341007,120
Scotland,nation,0,-1.358562,60.118313,121
Scotland,nation,1,-1.375691,60.112141,121
Scotland,nation,2,-1.379703,60.121193,121
Scotland,nation,3,-1.358562,60.118313,121
Scotland,nation,0,-1.34646,60.028911,122
Scotland,nation,1,-1.351227,60.019183,122
Scotland,nation,2,-1.367407,60.029035,122
Scotland,nation,3,-1.34646,60.028911,122
Scotland,nation,0,-1.315349,60.118487,123
Scotland,nation,1,-1.341345,60.056901,123
Scotland,nation,2,-1.364703,60.041382,123
Scotland,nation,3,-1.378615,60.047105,123
Scotland,nation,4,-1.343419,60.059192,123
Scotland,nation,5,-1.357219,60.07781,123
Scotland,nation,6,-1.326305,60.095238,123
Scotland,nation,7,-1.348756,60.106782,123
Scotland,nation,8,-1.321132,60.10527,123
Scotland,nation,9,-1.315349,60.118487,123
Scotland,nation,0,-1.299079,60.097099,124
Scotland,nation,1,-1.341622,60.043007,124
Scotland,nation,2,-1.330191,60.081738,124
Scotland,nation,3,-1.299079,60.097099,124
Scotland,nation,0,-1.274803,60.131767,125
Scotland,nation,1,-1.286037,60.106493,125
Scotland,nation,2,-1.310952,60.099533,125
Scotland,nation,3,-1.298176,60.127672,125
Scotland,nation,4,-1.274803,60.131767,125
Scotland,nation,0,-1.15914,59.99325,126
Scotland,nation,1,-1.175782,59.990068,126
Scotland,nation,2,-1.193667,60.004914,126
Scotland,nation,3,-1.15914,59.99325,126
Scotland,nation,0,-1.044814,60.166312,127
Scotland,nation,1,-1.072417,60.102767,127
Scotland,nation,2,-1.122327,60.119903,127
Scotland,nation,3,-1.113363,60.149272,127
Scotland,nation,4,-1.148366,60.172933,127
Scotland,nation,5,-1.129696,60.184329,127
Scotland,nation,6,-1.078898,60.171141,127
Scotland,nation,7,-1.090261,60.185789,127
Scotland,nation,8,-1.066994,60.193066,127
Scotland,nation,9,-1.07631,60.162543,127
Scotland,nation,10,-1.044814,60.166312,127
Scotland,nation,0,-1.025158,60.370429,128
Scotland,nation,1,-1.039252,60.349606,128
Scotland,nation,2,-1.046356,60.362618,128
Scotland,nation,3,-1.025158,60.370429,128
Scotland,nation,0,-1.005659,60.151055,129
Scotland,nation,1,-1.010544,60.131723,129
Scotland,nation,2,-1.047764,60.148729,129
Scotland,nation,3,-1.005659,60.151055,129
Scotland,nation,0,-0.981591,60.63701,130
Scotland,nation,1,-1.031465,60.642272,130
Scotland,nation,2,-1.067005,60.66696,130
Scotland,nation,3,-1.018829,60.616924,130
Scotland,nation,4,-1.045964,60.600401,130
Scotland,nation,5,-1.085452,60.605853,130
Scotland,nation,6,-1.003,60.581309,130
Scotland,nation,7,-1.013996,60.548325,130
Scotland,nation,8,-1.048207,60.54993,130
Scotland,nation,9,-1.038058,60.530849,130
Scotland,nation,10,-1.020982,60.532771,130
Scotland,nation,11,-1.027401,60.497746,130
Scotland,nation,12,-1.068023,60.489448,130
Scotland,nation,13,-1.115229,60.505184,130
Scotland,nation,14,-1.101449,60.477439,130
Scotland,nation,15,-1.14106,60.461628,130
Scotland,nation,16,-1.182546,60.462262,130
Scotland,nation,17,-1.198236,60.446319,130
Scotland,nation,18,-1.166321,60.441913,130
Scotland,nation,19,-1.193805,60.43168,130
Scotland,nation,20,-1.173143,60.433771,130
Scotland,nation,21,-1.167117,60.42005,130
Scotland,nation,22,-1.195427,60.431115,130
Scotland,nation,23,-1.257539,60.403035,130
Scotland,nation,24,-1.194299,60.420141,130
Scotland,nation,25,-1.221359,60.402009,130
Scotland,nation,26,-1.169549,60.41439,130
Scotland,nation,27,-1.163802,60.3775,130
Scotland,nation,28,-1.152397,60.403346,130
Scotland,nation,29,-1.122262,60.404512,130
Scotland,nation,30,-1.137245,60.411783,130
Scotland,nation,31,-1.119203,60.429444,130
Scotland,nation,32,-1.110793,60.415453,130
Scotland,nation,33,-1.048374,60.450399,130
Scotland,nation,34,-1.055158,60.431789,130
Scotland,nation,35,-1.140979,60.382756,130
Scotland,nation,36,-1.129381,60.369744,130
Scotland,nation,37,-1.108129,60.394056,130
Scotland,nation,38,-1.074438,60.388151,130
Scotland,nation,39,-1.07539,60.35647,130
Scotland,nation,40,-1.118184,60.34529,130
Scotland,nation,41,-1.184779,60.351107,130
Scotland,nation,42,-1.169925,60.327898,130
Scotland,nation,43,-1.155657,60.338058,130
Scotland,nation,44,-1.135822,60.32194,130
Scotland,nation,45,-1.083014,60.325361,130
Scotland,nation,46,-1.081585,60.304931,130
Scotland,nation,47,-1.159385,60.280879,130
Scotland,nation,48,-1.143061,60.280256,130
Scotland,nation,49,-1.148085,60.265183,130
Scotland,nation,50,-1.10748,60.276129,130
Scotland,nation,51,-1.101941,60.258874,130
Scotland,nation,52,-1.143643,60.259389,130
Scotland,nation,53,-1.154051,60.246788,130
Scotland,nation,54,-1.139118,60.249355,130
Scotland,nation,55,-1.177323,60.23862,130
Scotland,nation,56,-1.164981,60.259943,130
Scotland,nation,57,-1.193912,60.25532,130
Scotland,nation,58,-1.200807,60.268561,130
Scotland,nation,59,-1.193528,60.244996,130
Scotland,nation,60,-1.23037,60.230206,130
Scotland,nation,61,-1.184896,60.232543,130
Scotland,nation,62,-1.217473,60.200607,130
Scotland,nation,63,-1.166516,60.223625,130
Scotland,nation,64,-1.217983,60.173458,130
Scotland,nation,65,-1.153862,60.204388,130
Scotland,nation,66,-1.163211,60.165862,130
Scotland,nation,67,-1.131699,60.14878,130
Scotland,nation,68,-1.159644,60.148773,130
Scotland,nation,69,-1.155556,60.128587,130
Scotland,nation,70,-1.172166,60.141057,130
Scotland,nation,71,-1.17502,60.118558,130
Scotland,nation,72,-1.203408,60.129374,130
Scotland,nation,73,-1.199105,60.106524,130
Scotland,nation,74,-1.224497,60.100192,130
Scotland,nation,75,-1.203514,60.047831,130
Scotland,nation,76,-1.17126,60.033644,130
Scotland,nation,77,-1.211202,60.0358,130
Scotland,nation,78,-1.20841,60.045057,130
Scotland,nation,79,-1.233267,60.032083,130
Scotland,nation,80,-1.19802,59.990944,130
Scotland,nation,81,-1.204803,59.972381,130
Scotland,nation,82,-1.220716,59.994894,130
Scotland,nation,83,-1.234205,59.981066,130
Scotland,nation,84,-1.252468,59.996476,130
Scotland,nation,85,-1.27694,59.990623,130
Scotland,nation,86,-1.253468,59.95472,130
Scotland,nation,87,-1.271556,59.920314,130
Scotland,nation,88,-1.291705,59.922097,130
Scotland,nation,89,-1.269523,59.888919,130
Scotland,nation,90,-1.298402,59.883703,130
Scotland,nation,91,-1.268752,59.875719,130
Scotland,nation,92,-1.273981,59.852572,130
Scotland,nation,93,-1.297419,59.875584,130
Scotland,nation,94,-1.313517,59.855199,130
Scotland,nation,95,-1.318406,59.896603,130
Scotland,nation,96,-1.343386,59.897025,130
Scotland,nation,97,-1.350287,59.883168,130
Scotland,nation,98,-1.358749,59.892795,130
Scotland,nation,99,-1.381646,59.888661,130
Scotland,nation,100,-1.392277,59.913139,130
Scotland,nation,101,-1.364093,59.920106,130
Scotland,nation,102,-1.364868,59.946247,130
Scotland,nation,103,-1.329973,59.946513,130
Scotland,nation,104,-1.331861,59.968669,130
Scotland,nation,105,-1.361469,59.969429,130
Scotland,nation,106,-1.354722,59.980647,130
Scotland,nation,107,-1.330652,59.971796,130
Scotland,nation,108,-1.346935,59.998927,130
Scotland,nation,109,-1.31777,60.012679,130
Scotland,nation,110,-1.274145,60.097489,130
Scotland,nation,111,-1.267174,60.141983,130
Scotland,nation,112,-1.305795,60.132611,130
Scotland,nation,113,-1.284997,60.195983,130
Scotland,nation,114,-1.316361,60.158656,130
Scotland,nation,115,-1.31835,60.171798,130
Scotland,nation,116,-1.267246,60.236573,130
Scotland,nation,117,-1.328521,60.163949,130
Scotland,nation,118,-1.292931,60.251472,130
Scotland,nation,119,-1.347722,60.200598,130
Scotland,nation,120,-1.369248,60.234575,130
Scotland,nation,121,-1.356221,60.244963,130
Scotland,nation,122,-1.43073,60.254963,130
Scotland,nation,123,-1.375971,60.236605,130
Scotland,nation,124,-1.360593,60.193599,130
Scotland,nation,125,-1.373385,60.189951,130
Scotland,nation,126,-1.369227,60.209331,130
Scotland,nation,127,-1.394671,60.19981,130
Scotland,nation,128,-1.398156,60.217226,130
Scotland,nation,129,-1.401298,60.179068,130
Scotland,nation,130,-1.422211,60.164543,130
Scotland,nation,131,-1.438119,60.187384,130
Scotland,nation,132,-1.462887,60.146253,130
Scotland,nation,133,-1.469794,60.160153,130
Scotland,nation,134,-1.510657,60.164705,130
Scotland,nation,135,-1.51185,60.182799,130
Scotland,nation,136,-1.537999,60.179457,130
Scotland,nation,137,-1.548111,60.190711,130
Scotland,nation,138,-1.543613,60.204236,130
Scotland,nation,139,-1.486821,60.204522,130
Scotland,nation,140,-1.504383,60.208638,130
Scotland,nation,141,-1.472593,60.220873,130
Scotland,nation,142,-1.506762,60.214861,130
Scotland,nation,143,-1.493076,60.231109,130
Scotland,nation,144,-1.532642,60.246959,130
Scotland,nation,145,-1.514637,60.229013,130
Scotland,nation,146,-1.549949,60.200693,130
Scotland,nation,147,-1.565267,60.228332,130
Scotland,nation,148,-1.626705,60.207238,130
Scotland,nation,149,-1.652453,60.219663,130
Scotland,nation,150,-1.637482,60.2293,130
Scotland,nation,151,-1.691588,60.235046,130
Scotland,nation,152,-1.686623,60.253637,130
Scotland,nation,153,-1.703228,60.25492,130
Scotland,nation,154,-1.680528,60.277929,130
Scotland,nation,155,-1.703426,60.28798,130
Scotland,nation,156,-1.642989,60.308267,130
Scotland,nation,157,-1.601086,60.306882,130
Scotland,nation,158,-1.573081,60.287531,130
Scotland,nation,159,-1.576296,60.302576,130
Scotland,nation,160,-1.536216,60.293023,130
Scotland,nation,161,-1.550682,60.306043,130
Scotland,nation,162,-1.505448,60.319526,130
Scotland,nation,163,-1.478005,60.274586,130
Scotland,nation,164,-1.459725,60.289004,130
Scotland,nation,165,-1.481172,60.290597,130
Scotland,nation,166,-1.488105,60.306787,130
Scotland,nation,167,-1.44493,60.297296,130
Scotland,nation,168,-1.46633,60.305435,130
Scotland,nation,169,-1.442491,60.308588,130
Scotland,nation,170,-1.464755,60.311072,130
Scotland,nation,171,-1.427282,60.329161,130
Scotland,nation,172,-1.418929,60.31519,130
Scotland,nation,173,-1.387817,60.31404,130
Scotland,nation,174,-1.375332,60.284998,130
Scotland,nation,175,-1.349759,60.303482,130
Scotland,nation,176,-1.370376,60.336706,130
Scotland,nation,177,-1.352133,60.34553,130
Scotland,nation,178,-1.331432,60.33714,130
Scotland,nation,179,-1.340063,60.359626,130
Scotland,nation,180,-1.263497,60.351125,130
Scotland,nation,181,-1.302355,60.369701,130
Scotland,nation,182,-1.364705,60.368821,130
Scotland,nation,183,-1.354677,60.394417,130
Scotland,nation,184,-1.376888,60.376319,130
Scotland,nation,185,-1.399071,60.382099,130
Scotland,nation,186,-1.380701,60.376449,130
Scotland,nation,187,-1.380799,60.358273,130
Scotland,nation,188,-1.443064,60.346126,130
Scotland,nation,189,-1.475641,60.374299,130
Scotland,nation,190,-1.429184,60.39136,130
Scotland,nation,191,-1.405053,60.383938,130
Scotland,nation,192,-1.409701,60.39572,130
Scotland,nation,193,-1.386252,60.397926,130
Scotland,nation,194,-1.415987,60.404457,130
Scotland,nation,195,-1.40863,60.414261,130
Scotland,nation,196,-1.390572,60.408471,130
Scotland,nation,197,-1.398976,60.418954,130
Scotland,nation,198,-1.452738,60.416002,130
Scotland,nation,199,-1.449897,60.444444,130
Scotland,nation,200,-1.422242,60.4508,130
Scotland,nation,201,-1.465283,60.452013,130
Scotland,nation,202,-1.464786,60.464567,130
Scotland,nation,203,-1.432067,60.471188,130
Scotland,nation,204,-1.467902,60.469141,130
Scotland,nation,205,-1.456557,60.490134,130
Scotland,nation,206,-1.498233,60.45232,130
Scotland,nation,207,-1.515165,60.466295,130
Scotland,nation,208,-1.498194,60.484036,130
Scotland,nation,209,-1.537511,60.479335,130
Scotland,nation,210,-1.553931,60.490275,130
Scotland,nation,211,-1.571039,60.475846,130
Scotland,nation,212,-1.612136,60.473032,130
Scotland,nation,213,-1.633293,60.487183,130
Scotland,nation,214,-1.611991,60.509547,130
Scotland,nation,215,-1.563186,60.504153,130
Scotland,nation,216,-1.579556,60.50913,130
Scotland,nation,217,-1.566456,60.537801,130
Scotland,nation,218,-1.533477,60.55628,130
Scotland,nation,219,-1.518297,60.531683,130
Scotland,nation,220,-1.449722,60.504766,130
Scotland,nation,221,-1.393986,60.511968,130
Scotland,nation,222,-1.455323,60.511128,130
Scotland,nation,223,-1.498235,60.537607,130
Scotland,nation,224,-1.43483,60.57378,130
Scotland,nation,225,-1.444503,60.589564,130
Scotland,nation,226,-1.418547,60.603213,130
Scotland,nation,227,-1.43479,60.603206,130
Scotland,nation,228,-1.41891,60.616543,130
Scotland,nation,229,-1.433772,60.621221,130
Scotland,nation,230,-1.33351,60.60035,130
Scotland,nation,231,-1.343861,60.627688,130
Scotland,nation,232,-1.329585,60.621665,130
Scotland,nation,233,-1.309097,60.6377,130
Scotland,nation,234,-1.184763,60.634827,130
Scotland,nation,235,-1.158031,60.657513,130
Scotland,nation,236,-1.153074,60.62141,130
